countryID,date,numConfirmed,numDeaths,numRecovered
167,2020-03-20,1020.0,6.0,5.0
199,2020-03-20,20410.0,1043.0,1588.0
205,2020-03-20,5294.0,54.0,15.0
215,2020-03-20,359.0,4.0,0.0
222,2020-03-20,4014.0,178.0,67.0
224,2020-03-20,19101.0,244.0,147.0
20,2020-03-21,2815.0,67.0,263.0
29,2020-03-21,1021.0,15.0,2.0
38,2020-03-21,1278.0,19.0,10.0
44,2020-03-21,81167.0,3257.0,71777.0
76,2020-03-21,14308.0,562.0,12.0
82,2020-03-21,22213.0,84.0,233.0
101,2020-03-21,20610.0,1556.0,7635.0
106,2020-03-21,53578.0,4825.0,6072.0
147,2020-03-21,3640.0,137.0,2.0
167,2020-03-21,1280.0,12.0,5.0
199,2020-03-21,25374.0,1375.0,2125.0
205,2020-03-21,6575.0,75.0,15.0
215,2020-03-21,670.0,9.0,0.0
222,2020-03-21,5067.0,234.0,67.0
224,2020-03-21,25514.0,307.0,171.0
20,2020-03-22,3401.0,75.0,263.0
29,2020-03-22,1546.0,25.0,2.0
38,2020-03-22,1470.0,21.0,0.0
44,2020-03-22,81229.0,3263.0,72280.0
76,2020-03-22,16214.0,676.0,2201.0
82,2020-03-22,24873.0,94.0,266.0
101,2020-03-22,21638.0,1685.0,7635.0
106,2020-03-22,59138.0,5476.0,7024.0
147,2020-03-22,4217.0,180.0,3.0
167,2020-03-22,1600.0,14.0,5.0
199,2020-03-22,28603.0,1756.0,2125.0
205,2020-03-22,7474.0,98.0,131.0
215,2020-03-22,1236.0,30.0,0.0
222,2020-03-22,5741.0,282.0,95.0
224,2020-03-22,33848.0,427.0,0.0
20,2020-03-23,3743.0,88.0,401.0
29,2020-03-23,1924.0,34.0,2.0
38,2020-03-23,2088.0,25.0,0.0
44,2020-03-23,81311.0,3272.0,72737.0
76,2020-03-23,20123.0,862.0,2207.0
82,2020-03-23,29056.0,123.0,453.0
101,2020-03-23,23049.0,1812.0,8376.0
106,2020-03-23,63927.0,6077.0,7432.0
147,2020-03-23,4764.0,214.0,3.0
167,2020-03-23,2060.0,23.0,14.0
199,2020-03-23,35136.0,2311.0,3355.0
205,2020-03-23,8795.0,120.0,131.0
215,2020-03-23,1529.0,37.0,0.0
222,2020-03-23,6726.0,336.0,140.0
224,2020-03-23,43667.0,552.0,0.0
20,2020-03-24,4269.0,122.0,461.0
29,2020-03-24,2247.0,46.0,2.0
38,2020-03-24,2790.0,26.0,110.0
44,2020-03-24,81395.0,3279.0,73198.0
76,2020-03-24,22622.0,1102.0,3288.0
82,2020-03-24,32986.0,157.0,3243.0
101,2020-03-24,24811.0,1934.0,8913.0
106,2020-03-24,69176.0,6820.0,8326.0
147,2020-03-24,5580.0,277.0,3.0
167,2020-03-24,2362.0,33.0,22.0
199,2020-03-24,39885.0,2808.0,3794.0
205,2020-03-24,9877.0,122.0,131.0
215,2020-03-24,1872.0,44.0,0.0
222,2020-03-24,8164.0,423.0,140.0
224,2020-03-24,53740.0,706.0,348.0
20,2020-03-25,4937.0,178.0,547.0
29,2020-03-25,2554.0,59.0,2.0
38,2020-03-25,3251.0,30.0,183.0
44,2020-03-25,81456.0,3283.0,73690.0
76,2020-03-25,25600.0,1333.0,3907.0
82,2020-03-25,37323.0,206.0,3547.0
101,2020-03-25,27017.0,2077.0,9625.0
